url_pos	chrom	start	end	CF	edgeR.logFC	minlog10pval	medlog10pval	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	genic	Intergenic	Promoter	fiveUTR	threeUTR	Exon	Intron	downstream	distal_intergenic
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:72458801-72461400	chr1	72459801	72460400	15	2.038475979584634	5.0905218517896715	4.650825390876085	Intron (uc001dfv.3/257194, intron 6 of 6)	chr1	71868625	72566614	697990	-	uc001dfv.3	106214	ENSG00000172260	NEGR1	neuronal growth regulator 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:72468801-72471200	chr1	72469801	72470200	6	2.3019992773459137	4.176324322803692	3.722912215706203	Intron (uc001dfv.3/257194, intron 6 of 6)	chr1	71868625	72566614	697990	-	uc001dfv.3	96414	ENSG00000172260	NEGR1	neuronal growth regulator 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:72599401-72601600	chr1	72600401	72600600	5	1.8551519762876787	3.559563998798491	3.559563998798491	Intron (uc001dfw.3/257194, intron 6 of 6)	chr1	71868625	72566614	697990	-	uc001dfv.3	-33787	ENSG00000172260	NEGR1	neuronal growth regulator 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:72719201-72721400	chr1	72720201	72720400	3	2.0989299172102323	3.770620347722646	3.770620347722646	Intron (uc001dfw.3/257194, intron 6 of 6)	chr1	71868625	72748405	879781	-	uc001dfw.3	28005	ENSG00000172260	NEGR1	neuronal growth regulator 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:73226801-73229000	chr1	73227801	73228000	1	2.5537286374720805	3.4145988778028005	3.4145988778028005	Distal Intergenic	chr1	71868625	72748405	879781	-	uc001dfw.3	-479396	ENSG00000172260	NEGR1	neuronal growth regulator 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:73246401-73248800	chr1	73247401	73247800	11	1.7832292126179954	3.894323086921267	3.877123811056893	Distal Intergenic	chr1	71868625	72748405	879781	-	uc001dfw.3	-498996	ENSG00000172260	NEGR1	neuronal growth regulator 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:73263201-73265600	chr1	73264201	73264600	14	1.6727896862368001	4.278696884523538	3.8807981449687077	Distal Intergenic	chr1	71868625	72748405	879781	-	uc001dfw.3	-515796	ENSG00000172260	NEGR1	neuronal growth regulator 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:73966601-73968800	chr1	73967601	73967800	1	3.4140106724776875	3.9586914624358727	3.9586914624358727	Distal Intergenic	chr1	74491702	74663871	172170	-	uc001dfy.4	696071	ENSG00000162620	LRRIQ3	leucine-rich repeats and IQ motif containing 3	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:75600601-75602800	chr1	75601601	75601800	6	3.1406711221514794	4.398393208695848	4.398393208695848	Intron (uc001dgo.3/431707, intron 2 of 9)	chr1	75600567	75627218	26652	+	uc001dgq.3	1034	ENSG00000162624	LHX8	LIM homeobox 8	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:75775801-75778000	chr1	75776801	75777000	6	1.6900738291044926	3.8605481139480964	3.8605481139480964	Intron (uc001dgr.2/204962, intron 20 of 25)	chr1	75600567	75627218	26652	+	uc001dgq.3	176234	ENSG00000162624	LHX8	LIM homeobox 8	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:75867401-75869600	chr1	75868401	75868600	1	4.879992120203891	4.289241325371041	4.289241325371041	Intron (uc001dgr.2/204962, intron 24 of 25)	chr1	75667816	76076799	408984	-	uc001dgr.2	208199	ENSG00000137968	SLC44A5	solute carrier family 44, member 5	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:76187001-76189200	chr1	76188001	76188200	6	3.3443720997103994	3.587170002877369	3.587170002877369	Intron (uc001dgv.3/uc001dgv.3, intron 4 of 4)	chr1	76190043	76205795	15753	+	uc010orc.1	-1843	ENSG00000117054	ACADM	acyl-CoA dehydrogenase, C-4 to C-12 straight chain	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:76404801-76407000	chr1	76405801	76406000	5	2.0990058115460193	4.536974040996556	4.536974040996556	Distal Intergenic	chr1	76384558	76398116	13559	-	uc001dhe.2	-7685	ENSG00000154007	ASB17	ankyrin repeat and SOCS box containing 17	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:76589001-76591400	chr1	76590001	76590400	5	2.483789489161996	4.398393208695848	3.7511675440895087	Intron (uc001dhg.4/256435, intron 1 of 3)	chr1	76540389	77042892	502504	+	uc001dhg.4	49612	ENSG00000184005	ST6GALNAC3	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:77308201-77310600	chr1	77309201	77309600	6	2.056176351703336	3.698592054890508	3.5916850067025967	Distal Intergenic	chr1	77333186	77529737	196552	+	uc001dhi.3	-23586	ENSG00000117069	ST6GALNAC5	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:77383001-77385200	chr1	77384001	77384200	3	1.6924824535112333	3.423049432951806	3.423049432951806	Intron (uc001dhi.3/81849, intron 2 of 4)	chr1	77334182	77529737	195556	+	uc009wbw.3	49819	ENSG00000117069	ST6GALNAC5	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:77954601-77956800	chr1	77955601	77955800	2	2.6019053363955598	3.614070422455565	3.614070422455565	Intron (uc001dhn.3/26289, intron 10 of 13)	chr1	78030190	78099090	68901	-	uc001dhp.3	143290	ENSG00000036549	ZZZ3	zinc finger, ZZ-type containing 3	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:78377801-78380200	chr1	78378801	78379200	9	1.8289337910708552	3.602036564452048	3.5033867118523156	Intron (uc001dia.3/91624, intron 1 of 10)	chr1	78383645	78409576	25932	+	uc001did.1	-4445	ENSG00000162614	NEXN	nexilin (F actin binding protein)	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:78429601-78431800	chr1	78430601	78430800	3	2.237206018013784	3.520928412436731	3.520928412436731	Exon (uc001dih.4/8880, exon 8 of 21)	chr1	78412167	78444777	32611	-	uc001dih.4	13977	ENSG00000162613	FUBP1	far upstream element (FUSE) binding protein 1	1	0	0	0	0	1	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:78735601-78737800	chr1	78736601	78736800	2	3.0467519370970506	4.639711442018278	4.639711442018278	Intron (uc001dil.1/149047, intron 3 of 5)	chr1	78695283	78759574	64292	+	uc001dil.1	41318	ENSG00000237413	MGC27382	uncharacterized MGC27382	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:78913001-78915200	chr1	78914001	78914200	1	5.206894712547368	5.562578356679827	5.562578356679827	Distal Intergenic	chr1	78956728	79006386	49659	+	uc001dim.3	-42528	ENSG00000122420	PTGFR	prostaglandin F receptor (FP)	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:79163601-79165800	chr1	79164601	79164800	8	1.5688342809037603	3.4566205673300074	3.4566205673300074	Distal Intergenic	chr1	79115477	79127139	11663	+	uc010orr.1	49124	ENSG00000137965	IFI44	interferon-induced protein 44	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:80718201-80720400	chr1	80719201	80719400	2	5.415018090943367	5.886447308462782	5.886447308462782	Distal Intergenic	chr1	81771845	82458107	686263	+	uc001dis.3	-1052445	ENSG00000117114	ADGRL2	adhesion G protein-coupled receptor L2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:85347601-85349800	chr1	85348601	85348800	2	2.412174441618843	3.8928892760353775	3.8928892760353775	Intron (uc009wcj.1/23566, intron 2 of 2)	chr1	85279086	85358896	79811	-	uc009wcj.1	10096	ENSG00000171517	LPAR3	lysophosphatidic acid receptor 3	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:85357201-85359400	chr1	85358201	85358400	8	2.0819236059838744	3.8604518387565174	3.8604518387565174	Promoter	chr1	85279086	85358896	79811	-	uc009wcj.1	496	ENSG00000171517	LPAR3	lysophosphatidic acid receptor 3	1	0	1	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:85358001-85360200	chr1	85359001	85359200	20	3.312976414415687	4.0550856011379555	4.0550856011379555	Promoter	chr1	85279086	85358896	79811	-	uc009wcj.1	-105	ENSG00000171517	LPAR3	lysophosphatidic acid receptor 3	0	1	1	0	0	0	0	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:85404201-85406800	chr1	85405201	85405800	16	2.1424529282604583	5.76192025817177	4.791228890482567	Exon (uc001dkm.3/255231, exon 9 of 14)	chr1	85279086	85358896	79811	-	uc009wcj.1	-46305	ENSG00000171517	LPAR3	lysophosphatidic acid receptor 3	1	0	0	0	0	1	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:85662401-85664600	chr1	85663401	85663600	11	1.6713360176332122	4.094918730170696	4.094918730170696	Intron (uc009wcm.3/84144, intron 6 of 6)	chr1	85623356	85666728	43373	-	uc009wcm.3	3128	ENSG00000097096	SYDE2	synapse defective 1, Rho GTPase, homolog 2 (C. elegans)	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:85928801-85931200	chr1	85929801	85930200	24	2.2813329710156625	3.767835086477765	3.6682101667383837	Promoter	chr1	85784168	85930267	146100	-	uc009wco.3	67	ENSG00000153904	DDAH1	dimethylarginine dimethylaminohydrolase 1	1	0	1	1	0	1	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:86042201-86044400	chr1	86043201	86043400	6	2.160660985021751	4.666853878668786	4.666853878668786	Intron (uc001dlc.3/23576, intron 6 of 6)	chr1	85784168	86044046	259879	-	uc001dlc.3	646	ENSG00000153904	DDAH1	dimethylarginine dimethylaminohydrolase 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:86044401-86046600	chr1	86045401	86045600	10	3.534340178948107	4.513292891274552	4.513292891274552	Promoter	chr1	86046444	86049648	3205	+	uc001dle.3	-844	ENSG00000142871	CYR61	cysteine-rich, angiogenic inducer, 61	0	1	1	0	0	0	0	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:90280201-90282400	chr1	90281201	90281400	2	2.161224237872313	3.610389058395121	3.610389058395121	Distal Intergenic	chr1	90286573	90401989	115417	+	uc001dnm.3	-5173	ENSG00000171492	LRRC8D	leucine rich repeat containing 8 family, member D	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:90496601-90498800	chr1	90497601	90497800	2	2.947489205887527	4.359793889339219	4.359793889339219	Distal Intergenic	chr1	90460678	90472000	11323	+	uc001dnp.4	36923	ENSG00000162664	ZNF326	zinc finger protein 326	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:90835201-90837400	chr1	90836201	90836400	1	2.187626400427155	3.4145988778028005	3.4145988778028005	Distal Intergenic	chr1	91177579	91182794	5216	-	uc001dns.3	346394	ENSG00000143032	BARHL2	BarH-like homeobox 2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:91171401-91173600	chr1	91172401	91172600	16	2.827395717346362	3.9225201054761074	3.9225201054761074	Distal Intergenic	chr1	91177579	91182794	5216	-	uc001dns.3	10194	ENSG00000143032	BARHL2	BarH-like homeobox 2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:92494201-92496600	chr1	92495201	92495600	44	2.7552084602291114	5.312629566647144	4.22021796978908	Promoter	chr1	92495533	92529093	33561	+	uc001don.2	0	ENSG00000172031	EPHX4	epoxide hydrolase 4	1	0	1	1	0	1	0	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:94238601-94241000	chr1	94239601	94240000	10	2.808048705766734	5.619259671899449	5.174676475634288	Intron (uc001dqb.4/8412, intron 12 of 13)	chr1	94312388	94312467	80	+	uc021oqa.1	-72388	NA	MIR760	microRNA 760	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:95357001-95359200	chr1	95358001	95358200	3	2.172108789809585	3.5409391598704687	3.5409391598704687	Exon (uc001dqv.5/126969, exon 14 of 15)	chr1	95362507	95391337	28831	-	uc010otv.2	33137	ENSG00000117519	CNN3	calponin 3, acidic	1	0	0	0	0	1	1	1	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:99176601-99178800	chr1	99177601	99177800	1	4.880172724198483	4.289241325371041	4.289241325371041	Intron (uc001dsa.3/51375, intron 8 of 8)	chr1	99127236	99226056	98821	+	uc001dsa.3	50365	ENSG00000162627	SNX7	sorting nexin 7	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:100085601-100088000	chr1	100086601	100087000	4	2.636410186291646	4.289010762806564	4.09256353146404	Distal Intergenic	chr1	100111431	100160097	48667	+	uc001dsg.3	-24431	ENSG00000099260	PALMD	palmdelphin	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:100140401-100142600	chr1	100141401	100141600	2	5.019661063441866	4.798666686223106	4.798666686223106	Intron (uc001dsg.3/54873, intron 3 of 7)	chr1	100111431	100160097	48667	+	uc001dsg.3	29970	ENSG00000099260	PALMD	palmdelphin	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:105139001-105141200	chr1	105140001	105140200	2	2.83773760199243	3.9679659496258117	3.9679659496258117	Distal Intergenic	chr1	104615645	104619693	4049	+	uc021oqw.1	524356	ENSG00000215869	LOC100129138	THAP domain containing, apoptosis associated protein 3 pseudogene	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:105821801-105824000	chr1	105822801	105823000	2	4.6410957715090735	3.524876766035136	3.524876766035136	Distal Intergenic	chr1	104615645	104619693	4049	+	uc021oqw.1	1207156	ENSG00000215869	LOC100129138	THAP domain containing, apoptosis associated protein 3 pseudogene	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:108031201-108033400	chr1	108032201	108032400	7	1.5520696399091143	3.6220485751120166	3.6220485751120166	Distal Intergenic	chr1	107937776	108024475	86700	+	uc001dve.3	94425	ENSG00000162631	NTNG1	netrin G1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:108066201-108068600	chr1	108067201	108067600	5	2.493260152456668	5.087928659151894	4.5461572848576175	Distal Intergenic	chr1	107937776	108024475	86700	+	uc001dve.3	129425	ENSG00000162631	NTNG1	netrin G1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:108121801-108124000	chr1	108122801	108123000	4	2.0349535328152024	3.723670185691473	3.723670185691473	Intron (uc010ouu.1/10451, intron 3 of 9)	chr1	108113782	108220631	106850	-	uc010ouu.1	97631	ENSG00000134215	VAV3	vav 3 guanine nucleotide exchange factor	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:108386001-108388200	chr1	108387001	108387200	4	5.019647044612415	4.798666686223106	4.798666686223106	Intron (uc001dvk.1/10451, intron 25 of 26)	chr1	108211463	108506218	294756	-	uc001dvl.1	119018	ENSG00000134215	VAV3	vav 3 guanine nucleotide exchange factor	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:108531001-108533200	chr1	108532001	108532200	1	2.7811463604013964	3.6859294204822	3.6859294204822	Intron (uc031pnj.1/100873946, intron 1 of 2)	chr1	108113782	108507545	393764	-	uc001dvk.1	-24456	ENSG00000134215	VAV3	vav 3 guanine nucleotide exchange factor	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:108540401-108542600	chr1	108541401	108541600	2	1.9169742124595803	4.142217455257377	4.142217455257377	Distal Intergenic	chr1	108113782	108507545	393764	-	uc001dvk.1	-33856	ENSG00000134215	VAV3	vav 3 guanine nucleotide exchange factor	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:108554601-108556800	chr1	108555601	108555800	1	4.641344692188324	3.524876766035136	3.524876766035136	Distal Intergenic	chr1	108113782	108507545	393764	-	uc001dvk.1	-48056	ENSG00000134215	VAV3	vav 3 guanine nucleotide exchange factor	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:108557801-108560000	chr1	108558801	108559000	5	1.8856357670639183	3.9672965317934317	3.9672965317934317	Distal Intergenic	chr1	108113782	108507545	393764	-	uc001dvk.1	-51256	ENSG00000134215	VAV3	vav 3 guanine nucleotide exchange factor	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:108600801-108603000	chr1	108601801	108602000	3	2.4532553421256167	3.551595911949675	3.551595911949675	Distal Intergenic	chr1	108113782	108507545	393764	-	uc001dvk.1	-94256	ENSG00000134215	VAV3	vav 3 guanine nucleotide exchange factor	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:109529401-109531800	chr1	109530401	109530800	5	2.3158897794645332	3.675870027272003	3.5258762212987595	Intron (uc010ovf.2/22911, intron 6 of 12)	chr1	109472130	109506121	33992	-	uc001dwf.2	-24280	ENSG00000121940	CLCC1	chloride channel CLIC-like 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:111018201-111020600	chr1	111019201	111019600	7	2.3258907440946532	4.222007022245166	3.9726121651991764	Intron (uc009wft.1/643160, intron 2 of 7)	chr1	111016378	111031285	14908	+	uc009wft.1	2823	ENSG00000240194	CYMP	chymosin pseudogene	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:112272201-112274400	chr1	112273201	112273400	1	1.659957692660146	3.423049432951806	3.423049432951806	Intron (uc001ebo.2/55924, intron 1 of 1)	chr1	112264686	112282046	17361	-	uc001ebo.2	8646	ENSG00000197852	FAM212B	family with sequence similarity 212, member B	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:112479001-112481400	chr1	112480001	112480400	6	3.2621591076603846	7.567799814070291	4.934870080760345	Intron (uc001ebu.1/3752, intron 6 of 7)	chr1	112318454	112531777	213324	-	uc001ebu.1	51377	ENSG00000171385	KCND3	potassium channel, voltage gated Shal related subfamily D, member 3	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:112491801-112494200	chr1	112492801	112493200	7	1.8066297934314424	4.452483111126612	4.202466734336388	Intron (uc001ebu.1/3752, intron 6 of 7)	chr1	112318454	112531777	213324	-	uc001ebu.1	38577	ENSG00000171385	KCND3	potassium channel, voltage gated Shal related subfamily D, member 3	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:112597601-112599800	chr1	112598601	112598800	3	3.591730858205048	4.751039397787009	4.751039397787009	Distal Intergenic	chr1	112533190	112541463	8274	+	uc001ebw.4	65411	NA	LOC643355	uncharacterized LOC643355	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:112605601-112607800	chr1	112606601	112606800	4	3.0465306386254496	4.639711442018278	4.639711442018278	Distal Intergenic	chr1	112533190	112541463	8274	+	uc001ebw.4	73411	NA	LOC643355	uncharacterized LOC643355	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:112795401-112797800	chr1	112796401	112796800	5	2.600498348098654	4.829358630643782	4.398154862988882	Distal Intergenic	chr1	112938800	113003786	64987	+	uc001ebx.3	-142e3	ENSG00000143079	CTTNBP2NL	CTTNBP2 N-terminal like	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:113373001-113375200	chr1	113374001	113374200	3	2.720725233564867	3.5258687582439356	3.5258687582439356	Intron (uc001ecw.1/uc001ecw.1, intron 4 of 6)	chr1	113465972	113467295	1324	+	uc001eda.1	-91772	NA	AKR7A2P1	aldo-keto reductase family 7, member A2 pseudogene 1	1	0	0	0	0	0	1	0	0
